Status,Sales Tax Year,Selling Period,Sales Tax Quarter,Jurisdiction,NAICS Industry Group,Description,Taxable Sales and Purchases,Jurisdiction Sort Order,Row Update Indicator
F,2015 - 2016,September - November,3,MCTD,4441,Building Material and Supplies Dealers,1978912787,2,2201634441
F,2015 - 2016,September - November,3,ALBANY,4441,Building Material and Supplies Dealers,69686846,3,3201634441
F,2015 - 2016,September - November,3,ALLEGANY,4441,Building Material and Supplies Dealers,5167021,4,4201634441
F,2015 - 2016,September - November,3,BROOME,4441,Building Material and Supplies Dealers,38595910,5,5201634441
F,2015 - 2016,September - November,3,CATTARAUGUS,4441,Building Material and Supplies Dealers,16651974,6,6201634441
F,2015 - 2016,September - November,3,CAYUGA,4441,Building Material and Supplies Dealers,16919198,7,7201634441
F,2015 - 2016,September - November,3,CHAUTAUQUA,4441,Building Material and Supplies Dealers,24570190,8,8201634441
F,2015 - 2016,September - November,3,CHEMUNG,4441,Building Material and Supplies Dealers,17544984,9,9201634441
F,2015 - 2016,September - November,3,CHENANGO,4441,Building Material and Supplies Dealers,9153436,10,10201634441
F,2015 - 2016,September - November,3,CLINTON,4441,Building Material and Supplies Dealers,20809114,11,11201634441
F,2015 - 2016,September - November,3,COLUMBIA,4441,Building Material and Supplies Dealers,20410582,12,12201634441
F,2015 - 2016,September - November,3,CORTLAND,4441,Building Material and Supplies Dealers,12845993,13,13201634441
F,2015 - 2016,September - November,3,DELAWARE,4441,Building Material and Supplies Dealers,12175603,14,14201634441
F,2015 - 2016,September - November,3,DUTCHESS,4441,Building Material and Supplies Dealers,66545141,15,15201634441
F,2015 - 2016,September - November,3,ERIE,4441,Building Material and Supplies Dealers,175911108,16,16201634441
F,2015 - 2016,September - November,3,ESSEX,4441,Building Material and Supplies Dealers,12910939,17,17201634441
F,2015 - 2016,September - November,3,FRANKLIN,4441,Building Material and Supplies Dealers,9452092,18,18201634441
F,2015 - 2016,September - November,3,FULTON,4441,Building Material and Supplies Dealers,9787294,19,19201634441
F,2015 - 2016,September - November,3,GENESEE,4441,Building Material and Supplies Dealers,12031443,20,20201634441
F,2015 - 2016,September - November,3,GREENE,4441,Building Material and Supplies Dealers,18255671,21,21201634441
F,2015 - 2016,September - November,3,HAMILTON,4441,Building Material and Supplies Dealers,1924861,22,22201634441
F,2015 - 2016,September - November,3,HERKIMER,4441,Building Material and Supplies Dealers,11325477,23,23201634441
F,2015 - 2016,September - November,3,JEFFERSON,4441,Building Material and Supplies Dealers,30619225,24,24201634441
F,2015 - 2016,September - November,3,LEWIS,4441,Building Material and Supplies Dealers,5473457,25,25201634441
F,2015 - 2016,September - November,3,LIVINGSTON,4441,Building Material and Supplies Dealers,8948748,26,26201634441
F,2015 - 2016,September - November,3,MADISON,4441,Building Material and Supplies Dealers,14073591,27,27201634441
F,2015 - 2016,September - November,3,MONROE,4441,Building Material and Supplies Dealers,123806527,28,28201634441
F,2015 - 2016,September - November,3,MONTGOMERY,4441,Building Material and Supplies Dealers,15263162,29,29201634441
F,2015 - 2016,September - November,3,NASSAU,4441,Building Material and Supplies Dealers,264654599,30,30201634441
F,2015 - 2016,September - November,3,NIAGARA,4441,Building Material and Supplies Dealers,33837631,31,31201634441
F,2015 - 2016,September - November,3,NY CITY,4441,Building Material and Supplies Dealers,832390756,32,32201634441
F,2015 - 2016,September - November,3,ONEIDA,4441,Building Material and Supplies Dealers,48309347,33,33201634441
F,2015 - 2016,September - November,3,ONONDAGA,4441,Building Material and Supplies Dealers,95953364,34,34201634441
F,2015 - 2016,September - November,3,ONTARIO,4441,Building Material and Supplies Dealers,33172398,35,35201634441
F,2015 - 2016,September - November,3,ORANGE,4441,Building Material and Supplies Dealers,80347567,36,36201634441
F,2015 - 2016,September - November,3,ORLEANS,4441,Building Material and Supplies Dealers,4154778,37,37201634441
F,2015 - 2016,September - November,3,OSWEGO,4441,Building Material and Supplies Dealers,9186141,38,38201634441
F,2015 - 2016,September - November,3,OTSEGO,4441,Building Material and Supplies Dealers,17647427,39,39201634441
F,2015 - 2016,September - November,3,PUTNAM,4441,Building Material and Supplies Dealers,25280462,40,40201634441
F,2015 - 2016,September - November,3,RENSSELAER,4441,Building Material and Supplies Dealers,25658811,41,41201634441
F,2015 - 2016,September - November,3,ROCKLAND,4441,Building Material and Supplies Dealers,59384756,42,42201634441
F,2015 - 2016,September - November,3,SARATOGA,4441,Building Material and Supplies Dealers,67553047,43,43201634441
F,2015 - 2016,September - November,3,SCHENECTADY,4441,Building Material and Supplies Dealers,30020200,44,44201634441
F,2015 - 2016,September - November,3,SCHOHARIE,4441,Building Material and Supplies Dealers,3421963,45,45201634441
F,2015 - 2016,September - November,3,SCHUYLER,4441,Building Material and Supplies Dealers,1627648,46,46201634441
F,2015 - 2016,September - November,3,SENECA,4441,Building Material and Supplies Dealers,10425052,47,47201634441
F,2015 - 2016,September - November,3,ST LAWRENCE,4441,Building Material and Supplies Dealers,28731896,48,48201634441
F,2015 - 2016,September - November,3,STEUBEN,4441,Building Material and Supplies Dealers,24447084,49,49201634441
F,2015 - 2016,September - November,3,SUFFOLK,4441,Building Material and Supplies Dealers,439770272,50,50201634441
F,2015 - 2016,September - November,3,SULLIVAN,4441,Building Material and Supplies Dealers,17024321,51,51201634441
F,2015 - 2016,September - November,3,TIOGA,4441,Building Material and Supplies Dealers,3800601,52,52201634441
F,2015 - 2016,September - November,3,TOMPKINS,4441,Building Material and Supplies Dealers,20794361,53,53201634441
F,2015 - 2016,September - November,3,ULSTER,4441,Building Material and Supplies Dealers,43258451,54,54201634441
F,2015 - 2016,September - November,3,WARREN,4441,Building Material and Supplies Dealers,28833172,55,55201634441
F,2015 - 2016,September - November,3,WASHINGTON,4441,Building Material and Supplies Dealers,8307391,56,56201634441
F,2015 - 2016,September - November,3,WAYNE,4441,Building Material and Supplies Dealers,16600425,57,57201634441
F,2015 - 2016,September - November,3,WESTCHESTER,4441,Building Material and Supplies Dealers,210863298,58,58201634441
F,2015 - 2016,September - November,3,WYOMING,4441,Building Material and Supplies Dealers,6153216,59,59201634441
F,2015 - 2016,September - November,3,YATES,4441,Building Material and Supplies Dealers,5201044,60,60201634441
F,2015 - 2016,June - August,2,NY STATE,4441,Building Material and Supplies Dealers,3517189628,1,1201624441
F,2015 - 2016,June - August,2,MCTD,4441,Building Material and Supplies Dealers,2102016440,2,2201624441
F,2015 - 2016,June - August,2,ALBANY,4441,Building Material and Supplies Dealers,73596225,3,3201624441
F,2015 - 2016,June - August,2,ALLEGANY,4441,Building Material and Supplies Dealers,6036359,4,4201624441
F,2015 - 2016,June - August,2,BROOME,4441,Building Material and Supplies Dealers,42494102,5,5201624441
F,2015 - 2016,June - August,2,CATTARAUGUS,4441,Building Material and Supplies Dealers,18230540,6,6201624441
F,2015 - 2016,June - August,2,CAYUGA,4441,Building Material and Supplies Dealers,18459134,7,7201624441
F,2015 - 2016,June - August,2,CHAUTAUQUA,4441,Building Material and Supplies Dealers,27325022,8,8201624441
F,2015 - 2016,June - August,2,CHEMUNG,4441,Building Material and Supplies Dealers,19743391,9,9201624441
F,2015 - 2016,June - August,2,CHENANGO,4441,Building Material and Supplies Dealers,10033419,10,10201624441
F,2015 - 2016,June - August,2,CLINTON,4441,Building Material and Supplies Dealers,22830806,11,11201624441
F,2015 - 2016,June - August,2,COLUMBIA,4441,Building Material and Supplies Dealers,20684110,12,12201624441
F,2015 - 2016,June - August,2,CORTLAND,4441,Building Material and Supplies Dealers,14054438,13,13201624441
F,2015 - 2016,June - August,2,DELAWARE,4441,Building Material and Supplies Dealers,13229163,14,14201624441
F,2015 - 2016,June - August,2,DUTCHESS,4441,Building Material and Supplies Dealers,68967495,15,15201624441
F,2015 - 2016,June - August,2,ERIE,4441,Building Material and Supplies Dealers,189799278,16,16201624441
F,2015 - 2016,June - August,2,ESSEX,4441,Building Material and Supplies Dealers,13613862,17,17201624441
F,2015 - 2016,June - August,2,FRANKLIN,4441,Building Material and Supplies Dealers,10055417,18,18201624441
F,2015 - 2016,June - August,2,FULTON,4441,Building Material and Supplies Dealers,10066732,19,19201624441
F,2015 - 2016,June - August,2,GENESEE,4441,Building Material and Supplies Dealers,12661623,20,20201624441
F,2015 - 2016,June - August,2,GREENE,4441,Building Material and Supplies Dealers,19267235,21,21201624441
F,2015 - 2016,June - August,2,HAMILTON,4441,Building Material and Supplies Dealers,2104649,22,22201624441
F,2015 - 2016,June - August,2,HERKIMER,4441,Building Material and Supplies Dealers,12278919,23,23201624441
F,2015 - 2016,June - August,2,JEFFERSON,4441,Building Material and Supplies Dealers,36569970,24,24201624441
F,2015 - 2016,June - August,2,LEWIS,4441,Building Material and Supplies Dealers,5661289,25,25201624441
F,2015 - 2016,June - August,2,LIVINGSTON,4441,Building Material and Supplies Dealers,9475994,26,26201624441
F,2015 - 2016,June - August,2,MADISON,4441,Building Material and Supplies Dealers,15493833,27,27201624441
F,2015 - 2016,June - August,2,MONROE,4441,Building Material and Supplies Dealers,136930614,28,28201624441
F,2015 - 2016,June - August,2,MONTGOMERY,4441,Building Material and Supplies Dealers,16394405,29,29201624441
F,2015 - 2016,June - August,2,NASSAU,4441,Building Material and Supplies Dealers,287440920,30,30201624441
F,2015 - 2016,June - August,2,NIAGARA,4441,Building Material and Supplies Dealers,39662706,31,31201624441
F,2015 - 2016,June - August,2,NY CITY,4441,Building Material and Supplies Dealers,862343891,32,32201624441
F,2015 - 2016,June - August,2,ONEIDA,4441,Building Material and Supplies Dealers,52363181,33,33201624441
F,2015 - 2016,June - August,2,ONONDAGA,4441,Building Material and Supplies Dealers,107076236,34,34201624441
F,2015 - 2016,June - August,2,ONTARIO,4441,Building Material and Supplies Dealers,35333428,35,35201624441
F,2015 - 2016,June - August,2,ORANGE,4441,Building Material and Supplies Dealers,83499813,36,36201624441
F,2015 - 2016,June - August,2,ORLEANS,4441,Building Material and Supplies Dealers,4481551,37,37201624441
F,2015 - 2016,June - August,2,OSWEGO,4441,Building Material and Supplies Dealers,10135714,38,38201624441
F,2015 - 2016,June - August,2,OTSEGO,4441,Building Material and Supplies Dealers,19164965,39,39201624441
F,2015 - 2016,June - August,2,PUTNAM,4441,Building Material and Supplies Dealers,25777992,40,40201624441
F,2015 - 2016,June - August,2,RENSSELAER,4441,Building Material and Supplies Dealers,27631778,41,41201624441
F,2015 - 2016,June - August,2,ROCKLAND,4441,Building Material and Supplies Dealers,64155075,42,42201624441
F,2015 - 2016,June - August,2,SARATOGA,4441,Building Material and Supplies Dealers,72844567,43,43201624441
F,2015 - 2016,June - August,2,SCHENECTADY,4441,Building Material and Supplies Dealers,30794808,44,44201624441
F,2015 - 2016,June - August,2,SCHOHARIE,4441,Building Material and Supplies Dealers,3361608,45,45201624441
F,2015 - 2016,June - August,2,SCHUYLER,4441,Building Material and Supplies Dealers,1765577,46,46201624441
F,2015 - 2016,June - August,2,SENECA,4441,Building Material and Supplies Dealers,11683768,47,47201624441
F,2015 - 2016,June - August,2,ST LAWRENCE,4441,Building Material and Supplies Dealers,29998542,48,48201624441
F,2015 - 2016,June - August,2,STEUBEN,4441,Building Material and Supplies Dealers,26373102,49,49201624441
F,2015 - 2016,June - August,2,SUFFOLK,4441,Building Material and Supplies Dealers,485964171,50,50201624441
F,2015 - 2016,June - August,2,SULLIVAN,4441,Building Material and Supplies Dealers,20239998,51,51201624441
F,2015 - 2016,June - August,2,TIOGA,4441,Building Material and Supplies Dealers,3987556,52,52201624441
F,2015 - 2016,June - August,2,TOMPKINS,4441,Building Material and Supplies Dealers,23138297,53,53201624441
F,2015 - 2016,June - August,2,ULSTER,4441,Building Material and Supplies Dealers,45198351,54,54201624441
F,2015 - 2016,June - August,2,WARREN,4441,Building Material and Supplies Dealers,30780661,55,55201624441
F,2015 - 2016,June - August,2,WASHINGTON,4441,Building Material and Supplies Dealers,8939275,56,56201624441
F,2015 - 2016,June - August,2,WAYNE,4441,Building Material and Supplies Dealers,17637537,57,57201624441
F,2015 - 2016,June - August,2,WESTCHESTER,4441,Building Material and Supplies Dealers,224050144,58,58201624441
F,2015 - 2016,June - August,2,WYOMING,4441,Building Material and Supplies Dealers,6579229,59,59201624441
F,2015 - 2016,June - August,2,YATES,4441,Building Material and Supplies Dealers,6457204,60,60201624441
F,2015 - 2016,March - May,1,NY STATE,4441,Building Material and Supplies Dealers,3302547059,1,1201614441
F,2015 - 2016,March - May,1,MCTD,4441,Building Material and Supplies Dealers,2033571074,2,2201614441
F,2015 - 2016,March - May,1,ALBANY,4441,Building Material and Supplies Dealers,70592972,3,3201614441
F,2015 - 2016,March - May,1,ALLEGANY,4441,Building Material and Supplies Dealers,4554136,4,4201614441
F,2015 - 2016,March - May,1,BROOME,4441,Building Material and Supplies Dealers,39449134,5,5201614441
F,2015 - 2016,March - May,1,CATTARAUGUS,4441,Building Material and Supplies Dealers,15731744,6,6201614441
F,2015 - 2016,March - May,1,CAYUGA,4441,Building Material and Supplies Dealers,17153624,7,7201614441
F,2015 - 2016,March - May,1,CHAUTAUQUA,4441,Building Material and Supplies Dealers,24123390,8,8201614441
F,2015 - 2016,March - May,1,CHEMUNG,4441,Building Material and Supplies Dealers,19074974,9,9201614441
F,2015 - 2016,March - May,1,CHENANGO,4441,Building Material and Supplies Dealers,8454877,10,10201614441
F,2015 - 2016,March - May,1,CLINTON,4441,Building Material and Supplies Dealers,18424940,11,11201614441
F,2015 - 2016,March - May,1,COLUMBIA,4441,Building Material and Supplies Dealers,17727413,12,12201614441
F,2015 - 2016,March - May,1,CORTLAND,4441,Building Material and Supplies Dealers,11715822,13,13201614441
F,2015 - 2016,March - May,1,DELAWARE,4441,Building Material and Supplies Dealers,9878566,14,14201614441
F,2015 - 2016,March - May,1,DUTCHESS,4441,Building Material and Supplies Dealers,64562534,15,15201614441
F,2015 - 2016,March - May,1,ERIE,4441,Building Material and Supplies Dealers,177976738,16,16201614441
F,2015 - 2016,March - May,1,ESSEX,4441,Building Material and Supplies Dealers,10094025,17,17201614441
F,2015 - 2016,March - May,1,FRANKLIN,4441,Building Material and Supplies Dealers,7020559,18,18201614441
F,2015 - 2016,March - May,1,FULTON,4441,Building Material and Supplies Dealers,8487749,19,19201614441
F,2015 - 2016,March - May,1,GENESEE,4441,Building Material and Supplies Dealers,11710437,20,20201614441
F,2015 - 2016,March - May,1,GREENE,4441,Building Material and Supplies Dealers,15955697,21,21201614441
F,2015 - 2016,March - May,1,HAMILTON,4441,Building Material and Supplies Dealers,1293823,22,22201614441
F,2015 - 2016,March - May,1,HERKIMER,4441,Building Material and Supplies Dealers,10015086,23,23201614441
